-2.896467365156109910e+06
-5.034538940016716424e+00
1.018318705581661789e+03
5.069474757907648018e+04
2.997061162179308303e+04
2.112302671158246812e+04
1.518795333644450011e+03
3.044030523968468333e+04
4.729750545671211148e+04
1.135329617962232987e+03
4.792625458021953818e+03
-1.944555603038796562e+03
