-2.896467365158352070e+06
-5.034538940018471465e+00
1.018318705581812083e+03
5.069474757907734602e+04
2.997061162179490566e+04
2.112302671156770521e+04
1.518795333645362234e+03
3.044030523968759007e+04
4.729750545672491717e+04
1.135329617962378279e+03
4.792625458022126622e+03
-1.944555603039042580e+03
