1.000000000000000666e+00,-5.551115123125782702e-17,6.245004513516505540e-17,-2.927345865710861972e-17,-2.081668171172168513e-17,-8.673617379884035472e-18,-3.382710778154773834e-17,2.081668171172168513e-17,-8.673617379884035472e-18,-4.553649124439118623e-17,-5.898059818321144121e-17,4.423544863740858091e-17
-5.551115123125782702e-17,1.000000000000000000e+00,-8.673617379884035472e-19,1.214306433183764966e-17,1.734723475976807094e-17,2.211772431870429045e-17,-1.561251128379126385e-17,3.816391647148975608e-17,1.214306433183764966e-17,8.673617379884035472e-18,1.387778780781445676e-17,3.903127820947815962e-18
6.245004513516505540e-17,-8.673617379884035472e-19,9.999999999999997780e-01,2.428612866367529932e-17,1.387778780781445676e-17,6.938893903907228378e-18,-6.938893903907228378e-18,-2.081668171172168513e-17,2.168404344971008868e-17,-2.255140518769849223e-17,-3.469446951953614189e-18,-1.734723475976807094e-17
-2.927345865710861972e-17,1.214306433183764966e-17,2.428612866367529932e-17,9.999999999999997780e-01,2.775557561562891351e-17,6.938893903907228378e-18,1.387778780781445676e-17,2.775557561562891351e-17,-3.469446951953614189e-17,-6.938893903907228378e-18,3.469446951953614189e-17,1.734723475976807094e-17
-2.081668171172168513e-17,1.734723475976807094e-17,1.387778780781445676e-17,2.775557561562891351e-17,1.000000000000000222e+00,1.387778780781445676e-17,3.469446951953614189e-18,1.040834085586084257e-17,-1.235990476633475055e-17,0.000000000000000000e+00,-1.040834085586084257e-17,-1.496198998029996119e-17
-8.673617379884035472e-18,2.211772431870429045e-17,6.938893903907228378e-18,6.938893903907228378e-18,1.387778780781445676e-17,1.000000000000000000e+00,2.775557561562891351e-17,1.040834085586084257e-17,-1.301042606982605321e-17,-4.163336342344337027e-17,-4.119968255444916849e-18,5.204170427930421283e-18
-3.382710778154773834e-17,-1.561251128379126385e-17,-6.938893903907228378e-18,1.387778780781445676e-17,3.469446951953614189e-18,2.775557561562891351e-17,1.000000000000000222e+00,3.816391647148975608e-17,6.938893903907228378e-18,-6.938893903907228378e-18,8.673617379884035472e-19,0.000000000000000000e+00
2.081668171172168513e-17,3.816391647148975608e-17,-2.081668171172168513e-17,2.775557561562891351e-17,1.040834085586084257e-17,1.040834085586084257e-17,3.816391647148975608e-17,1.000000000000000222e+00,0.000000000000000000e+00,-4.163336342344337027e-17,-1.214306433183764966e-17,-5.204170427930421283e-18
-8.673617379884035472e-18,1.214306433183764966e-17,2.168404344971008868e-17,-3.469446951953614189e-17,-1.235990476633475055e-17,-1.301042606982605321e-17,6.938893903907228378e-18,0.000000000000000000e+00,9.999999999999998890e-01,6.938893903907228378e-18,1.387778780781445676e-17,3.469446951953614189e-18
-4.553649124439118623e-17,8.673617379884035472e-18,-2.255140518769849223e-17,-6.938893903907228378e-18,0.000000000000000000e+00,-4.163336342344337027e-17,-6.938893903907228378e-18,-4.163336342344337027e-17,6.938893903907228378e-18,1.000000000000000000e+00,2.081668171172168513e-17,6.505213034913026604e-18
-5.898059818321144121e-17,1.387778780781445676e-17,-3.469446951953614189e-18,3.469446951953614189e-17,-1.040834085586084257e-17,-4.119968255444916849e-18,8.673617379884035472e-19,-1.214306433183764966e-17,1.387778780781445676e-17,2.081668171172168513e-17,9.999999999999995559e-01,-5.898059818321144121e-17
4.423544863740858091e-17,3.903127820947815962e-18,-1.734723475976807094e-17,1.734723475976807094e-17,-1.496198998029996119e-17,5.204170427930421283e-18,0.000000000000000000e+00,-5.204170427930421283e-18,3.469446951953614189e-18,6.505213034913026604e-18,-5.898059818321144121e-17,1.000000000000000000e+00
