-2.896467365156115964e+06
-5.034538940017119657e+00
1.018318705581660993e+03
5.069474757907660387e+04
2.997061162179317762e+04
2.112302671158251542e+04
1.518795333644454104e+03
3.044030523968452326e+04
4.729750545671235886e+04
1.135329617962219118e+03
4.792625458021863778e+03
-1.944555603038806112e+03
